"Mean","SD","NBeads"
2303,630,12
512,215,11
888,187,8
200,175,18
2333,427,19
5096,1165,13
1305,438,19
5498,716,9
350,221,16
231,251,13
13970,1041,15
9158,413,10
35,39,7
9362,483,6
6847,1206,9
1317,321,10
14225,2061,12
1124,206,11
308,157,6
1468,512,11
10669,824,17
352,229,9
9580,1257,7
6986,896,21
1313,541,8
664,282,4
4565,928,15
10067,1069,14
652,297,6
11313,1077,12
1037,264,16
1239,326,11
1971,431,12
3688,775,19
13370,1287,17
3613,536,15
7005,1234,11
1602,561,20
9553,1365,16
11088,1205,16
4138,701,12
6009,328,6
8904,766,11
7702,690,14
4798,492,8
2012,597,14
9391,1130,13
375,260,11
667,319,16
806,318,15
17599,850,9
8985,1052,10
2163,464,10
803,278,13
11447,1281,10
882,380,16
4197,636,15
4133,1043,15
559,317,11
1951,498,13
2654,766,7
12056,1204,14
20216,2646,13
14534,1507,15
492,377,12
8556,1342,13
4151,816,4
420,269,18
370,142,20
269,232,10
1765,284,15
5597,662,13
7972,1071,13
6488,610,7
1773,361,15
267,85,9
2601,553,14
2716,539,13
1178,403,22
10115,1217,15
7279,1430,16
554,297,7
4704,714,14
14364,1495,18
198,113,12
5499,1168,16
1749,268,11
13058,1861,8
3131,458,12
770,468,13
2392,539,6
667,220,15
14063,1486,10
660,405,8
759,358,10
1250,309,17
248,173,11
20200,1310,21
190,154,14
202,157,14
934,319,22
3859,768,9
166,64,16
542,356,12
3913,780,16
444,205,13
12536,1211,15
340,263,16
725,385,11
333,206,7
194,146,12
4202,745,11
254,152,12
1270,414,18
18533,1305,13
1686,557,12
6828,583,12
1005,490,15
2503,486,11
1221,441,18
911,249,11
8022,906,15
509,256,10
1584,529,12
325,195,14
688,310,16
2589,662,12
714,212,10
968,397,13
866,320,9
11855,1357,14
1571,496,11
605,375,14
2537,683,20
846,336,13
8443,1089,20
10150,529,4
226,170,17
481,448,6
5872,869,17
184,147,8
2159,458,16
14582,1279,22
273,146,11
2019,611,17
12107,1163,11
627,177,6
559,241,14
3306,577,21
11462,1330,19
6641,701,12
1365,408,9
12557,296,5
15541,1993,20
986,440,7
332,234,14
15741,2019,13
13008,814,6
867,479,10
1192,275,11
2364,631,16
536,319,9
212,165,7
850,207,10
2004,486,8
197,114,9
16275,1705,10
2536,432,8
2021,520,10
12311,1260,9
1546,252,14
730,213,12
16338,1808,9
1476,331,12
400,207,19
278,200,16
281,191,14
662,313,14
2412,466,15
1952,433,15
6337,1224,12
1135,549,9
10783,202,4
1259,264,17
436,309,20
4932,849,7
3444,680,15
8929,1355,15
399,197,19
807,250,8
5955,929,16
2081,308,12
742,282,13
278,233,9
394,167,14
420,217,12
7631,492,4
3430,516,7
3492,552,15
2641,487,11
1370,447,3
1629,390,17
11663,1288,13
7685,561,16
11651,1374,7
1862,749,19
815,332,14
3930,549,17
940,71,3
375,221,17
12449,972,15
8329,1102,8
1921,470,6
193,145,17
4233,700,18
2227,349,7
349,384,6
634,447,14
6811,1251,8
11817,1100,22
405,324,10
520,238,15
675,254,11
1596,503,13
242,173,24
3236,772,18
8982,2096,8
407,235,8
332,266,7
8149,713,7
3486,774,6
2683,252,7
2651,453,9
13792,1138,16
12494,2172,11
823,301,19
2340,472,16
284,239,17
689,320,16
2695,674,18
11842,1253,18
9450,1635,12
10622,677,10
2142,358,7
12006,1116,9
2713,628,14
3722,207,8
3853,991,15
6149,764,17
160,159,8
5681,583,7
2392,462,15
471,214,12
3789,851,9
1795,379,12
8433,587,13
5660,757,14
1541,554,10
2308,667,7
236,156,14
1052,527,12
7021,791,16
164,146,11
5018,565,9
542,254,12
7001,1048,17
633,340,14
2052,582,8
7008,755,11
621,317,24
1725,443,16
286,162,6
2001,266,10
11788,685,16
8820,863,9
733,235,11
1464,699,18
1432,245,12
9979,961,17
2462,596,11
955,304,20
1844,268,12
15892,1380,8
171,126,18
1698,385,12
8950,1073,11
9974,1262,16
401,211,12
709,427,19
929,140,8
418,240,18
8334,240,11
5129,859,11
1538,478,6
1067,477,6
1388,551,11
690,323,16
2675,80,3
6212,574,10
11571,1351,12
7355,451,7
10278,1053,14
4921,410,10
7706,904,13
353,212,9
18677,1850,12
10046,1599,17
814,342,14
11672,365,12
7265,885,15
391,255,13
1422,327,14
400,199,12
528,235,19
2136,527,17
1431,522,9
4261,984,6
1225,239,6
5399,748,20
2117,287,14
326,135,6
14746,1849,13
238,159,12
685,314,16
1307,496,13
9626,617,18
5879,1499,12
8653,1008,18
1147,439,16
270,284,8
347,210,10
393,37,5
396,358,7
942,426,11
1690,342,15
625,304,8
6846,797,13
251,133,7
3118,427,13
287,182,13
4105,673,14
520,313,14
2215,621,22
200,144,9
4570,534,12
1276,310,7
1574,324,10
387,304,13
6249,628,10
2394,610,16
3126,572,10
493,255,11
2489,461,9
1757,368,17
2741,559,11
11350,1645,17
10858,1095,13
15735,1574,14
19931,1439,13
12686,1591,10
2418,591,20
4867,699,9
1564,342,9
249,149,11
215,162,12
699,347,15
238,183,18
900,390,12
625,321,13
7592,833,17
2408,787,13
309,130,7
243,192,24
6428,649,11
5680,584,11
6534,191,7
4927,573,6
7873,1244,7
1891,459,7
10646,1321,16
1734,525,13
2206,449,14
11644,1411,10
5112,725,14
8130,1345,14
199,117,8
17290,1206,15
635,363,15
2837,594,12
111,76,6
3897,657,10
7348,494,8
1033,384,14
169,152,13
1785,326,8
12434,956,7
659,397,9
121,90,12
1954,872,16
407,243,13
1242,494,18
868,362,17
2687,369,18
236,226,15
1379,526,13
8441,1283,14
340,232,9
6159,923,13
2267,457,15
256,218,19
172,129,17
772,264,12
2405,515,13
973,322,16
484,249,18
811,449,11
455,361,11
731,284,17
184,93,5
1516,258,22
5927,655,14
608,93,8
1143,490,19
449,266,10
8349,1474,9
7948,1240,5
431,221,19
1114,365,16
7535,799,17
7817,1300,9
10574,2152,6
11562,1374,15
4449,423,11
941,317,13
6475,897,16
20787,1662,25
7083,701,12
1754,269,12
4789,996,14
10739,1265,14
318,224,16
13787,1731,11
542,340,12
8440,730,15
2973,426,12
9429,978,13
2359,405,12
581,187,11
646,304,22
1739,617,17
9586,1119,20
528,134,16
745,384,16
8696,899,13
7532,1197,10
1891,404,13
142,122,20
3364,599,25
183,53,5
7494,681,8
11414,1445,15
7894,1097,13
10843,1253,15
1267,241,8
1469,469,9
686,346,20
2044,539,13
14521,1798,17
171,182,7
17228,1413,15
1027,248,13
10856,507,5
1060,382,12
2202,659,12
258,160,10
145,116,9
842,349,12
559,192,5
349,266,9
2089,558,10
6578,185,3
1248,518,10
337,237,11
7776,1168,10
6224,914,8
1297,446,16
6003,1452,9
6515,1092,16
1597,691,21
3535,822,13
5131,820,11
5913,1079,12
10183,1052,10
127,146,15
920,310,10
7264,771,14
624,297,17
1624,361,6
12179,971,11
182,119,6
1573,372,13
362,255,4
1458,570,11
1457,213,10
9271,769,4
1501,541,15
1403,509,8
14517,1009,11
2011,349,12
197,175,10
7300,927,9
12740,682,11
784,237,12
8994,1091,11
325,234,7
2980,832,6
3000,575,20
228,118,7
554,183,10
326,161,9
8724,1099,13
299,99,10
8713,1160,12
711,319,14
13169,1042,12
13961,1590,20
247,182,11
12862,796,8
885,461,9
366,230,12
815,268,14
350,219,20
973,175,9
438,260,20
214,141,9
358,175,18
2887,683,16
2442,678,9
1606,376,9
755,250,11
349,218,14
1461,546,16
8432,892,18
3611,644,12
399,223,21
10389,1316,16
189,150,11
5141,144,6
233,138,9
218,182,8
329,166,10
5627,1039,13
1164,467,14
5372,598,13
8470,776,16
1312,361,11
8859,973,11
1634,394,9
178,127,10
1125,350,14
10459,1159,12
975,310,10
11558,1423,9
5711,925,21
1831,537,14
254,172,16
674,267,18
968,297,14
10457,702,10
1047,265,10
515,329,15
1677,434,11
4280,499,10
756,282,17
3334,435,23
3283,651,11
3908,579,15
10516,1429,20
14007,1328,12
5481,798,11
6393,1005,14
1270,577,17
2528,522,16
2453,834,14
2230,537,17
13871,1813,16
881,399,15
5043,862,12
1223,377,9
10208,1301,17
571,345,11
81,73,6
227,179,17
9548,795,16
1614,376,8
1900,522,18
3199,327,14
491,256,20
3176,719,19
9019,1497,14
2019,544,13
393,271,14
8780,869,19
7128,1107,11
1662,642,13
6745,1127,11
1036,368,7
466,217,16
2252,575,14
1761,485,13
927,304,14
2405,510,17
11742,1314,20
897,228,6
531,364,14
5568,1187,9
482,303,15
8142,1087,15
16757,1782,15
11858,543,4
2590,550,10
268,164,12
3508,885,17
5906,616,13
14099,1110,15
591,326,9
2027,541,14
388,318,14
1699,147,9
3254,381,11
1139,453,11
211,113,14
11302,1332,8
465,259,10
4094,835,14
13453,1530,20
24396,1090,6
5547,696,16
551,253,20
2693,522,9
211,140,13
9634,395,9
6756,217,7
11359,1492,10
329,209,12
483,267,16
8731,634,8
717,402,10
9074,1145,12
6941,918,12
518,247,9
537,324,19
503,281,14
12095,957,13
7219,918,11
2458,330,16
1308,297,14
6482,625,11
5346,1123,12
483,158,13
2182,313,7
238,184,20
87,82,12
4533,676,14
3387,901,17
3329,576,12
9643,791,19
2324,761,12
647,257,6
5746,758,17
4971,602,11
3866,447,11
932,338,9
2220,355,13
477,240,13
9325,1543,13
756,329,13
1051,390,12
273,121,10
5546,904,16
772,473,18
8488,811,19
488,257,10
18256,2076,11
1457,500,18
6576,564,8
7167,604,8
1235,355,8
9370,543,12
907,264,9
1018,355,13
6963,883,9
708,285,16
3887,142,7
4556,927,14
3887,610,16
8428,791,12
7964,1127,16
245,69,9
1272,410,19
1769,452,16
1769,762,5
1528,483,10
1452,400,14
6049,1101,12
5253,936,10
7011,1291,16
320,162,9
1365,369,12
379,212,9
219,187,16
1241,489,17
167,120,14
6282,1176,17
3083,432,14
9113,869,11
149,76,8
1272,191,4
7462,1423,13
11470,501,7
735,284,20
1041,384,12
1631,485,13
5013,1076,16
423,229,16
383,180,9
5804,966,17
7279,1292,4
1046,359,9
7251,1762,6
978,342,5
634,298,15
363,323,11
12779,1612,10
531,285,13
362,180,7
1151,367,16
516,229,18
8644,537,9
825,315,14
7426,923,11
6893,1286,13
11498,1508,13
8383,948,10
335,191,12
2938,755,16
845,254,14
72,52,9
602,352,16
12536,605,9
19486,2140,19
457,214,12
9352,1209,16
10764,882,13
12699,887,7
2845,455,13
12489,1656,11
482,228,14
9159,1690,13
2131,571,13
6155,899,16
1903,403,9
10445,1525,17
263,172,7
9891,858,10
1386,536,13
5535,1147,10
5445,819,26
446,281,10
1867,422,13
447,143,15
365,150,7
880,314,19
819,406,14
1770,627,13
824,352,14
4055,663,8
3336,1076,10
9704,1188,17
6420,825,13
826,299,13
6632,681,11
1156,557,12
1402,517,16
1168,506,10
279,155,21
335,228,19
2225,635,18
257,153,8
7178,761,10
5907,886,13
11342,2339,8
9559,1370,10
481,210,14
11657,950,13
7860,878,18
9736,854,13
7394,1044,14
776,260,9
218,153,10
1427,449,11
304,134,11
5891,912,17
6060,730,13
9409,1285,10
494,325,17
1333,428,8
8405,1146,17
2239,530,13
17446,1554,11
1007,633,7
8974,1134,11
810,326,14
186,108,9
8064,1282,10
2088,377,9
5582,1131,22
330,173,7
8672,658,16
4403,766,3
123,123,7
2963,602,12
425,249,17
5036,730,11
416,379,9
1863,591,9
578,348,18
7002,587,10
253,189,5
647,374,6
1630,348,16
7679,807,9
14552,1103,8
593,334,10
2817,593,14
2842,547,18
9814,1806,18
1541,234,11
1553,465,11
16434,756,13
6867,315,11
542,272,13
2559,545,17
5759,916,14
332,267,15
7929,992,18
6111,1312,9
2231,503,14
15775,992,13
4591,757,10
10562,1338,9
11734,1137,14
2306,518,11
1801,340,11
720,280,14
5752,828,20
10176,1479,11
15915,866,9
1002,353,18
8265,760,12
4669,731,15
490,277,17
834,349,12
419,234,19
12619,918,7
18477,863,14
2150,405,19
8221,1372,13
244,133,12
1959,609,10
13518,1315,13
745,301,13
4472,719,10
126,94,9
12050,576,9
1472,277,10
4231,842,12
6099,887,14
7896,932,13
788,73,5
10781,1611,12
1746,332,9
9674,701,7
189,153,10
301,186,11
1371,454,23
9543,734,14
2206,473,11
769,361,23
4044,931,8
361,183,7
2490,372,19
4816,671,10
15058,1295,17
1094,361,11
779,348,19
746,217,4
2596,474,18
2941,333,8
19653,1380,11
4098,651,18
161,131,18
7692,921,12
260,181,14
239,204,20
1129,312,11
1239,415,18
9528,1299,10
7234,1120,10
672,265,18
2126,498,11
15905,880,13
11059,990,11
958,320,14
2899,422,17
10819,1259,9
22865,2094,12
10059,1019,14
1776,668,10
990,310,15
8900,1153,10
7621,848,12
236,162,10
3216,591,8
852,400,7
2494,527,5
936,496,14
12579,1653,12
9265,1308,12
10120,682,15
101,101,5
644,339,12
1574,444,15
3296,605,16
1174,448,16
7935,638,8
11012,1030,12
582,277,11
2538,548,14
418,287,13
409,237,16
5390,700,9
441,170,10
53,54,14
1694,260,14
1105,326,19
200,183,5
7526,807,17
7499,954,17
666,300,12
3322,714,12
8901,770,10
10758,1421,7
10905,1015,9
3038,486,13
6796,1007,9
397,173,10
3565,468,13
12447,1285,15
657,389,11
429,232,12
7205,1062,12
4982,478,15
3689,488,13
1382,350,15
484,194,7
5752,842,16
15198,1553,6
343,220,27
8333,715,15
323,166,18
9980,800,14
635,148,11
271,144,14
5945,1428,16
446,275,11
388,240,12
8012,681,7
5921,753,21
539,261,7
215,148,17
1172,538,10
1880,655,11
1660,233,15
464,174,12
2275,674,16
1501,306,20
182,147,10
3554,119,4
11804,163,5
9161,956,11
280,179,15
1400,430,13
1301,422,9
581,286,22
5356,854,12
167,154,10
467,258,17
7708,487,10
18844,2633,13
1798,351,13
464,251,15
165,132,13
1375,481,15
18268,1035,13
236,149,16
8373,1597,14
1385,601,22
6596,1016,9
18605,1398,7
6779,607,8
315,85,8
1806,409,19
124,117,8
9407,1105,19
8067,216,5
182,158,19
2411,856,8
6434,979,14
2454,372,9
258,81,4
530,307,13
17937,1318,7
793,334,17
1076,190,9
335,194,12
2523,601,21
2652,237,10
3037,500,14
193,73,4
5995,732,9
5466,781,15
2206,422,14
10681,993,10
822,268,16
10974,1183,13
4524,621,12
1843,293,7
1635,522,18
13475,1700,16
6444,870,19
2430,542,13
17017,1022,19
759,287,12
1139,431,14
1352,315,12
1087,516,15
484,281,8
10486,817,12
443,214,14
4073,917,22
3296,458,14
2669,767,9
3756,1214,8
756,351,20
401,233,11
7105,794,21
342,178,12
1322,550,8
4704,864,14
625,300,15
2899,463,13
2388,405,9
152,130,10
831,438,17
5307,587,10
2831,438,15
6276,431,3
1325,500,14
3993,570,12
11598,1569,11
15123,2059,10
2647,290,12
16459,1379,11
817,325,10
499,239,10
16114,1307,18
593,292,10
246,142,11
2197,586,10
9413,943,18
410,382,10
374,214,19
368,210,21
498,223,11
1153,392,13
8236,825,22
753,289,15
2081,525,7
2638,287,6
511,285,16
4273,820,8
930,422,15
1753,524,16
5805,1078,12
628,404,13
235,174,15
533,125,7
677,420,13
2042,588,16
102,97,10
3440,564,18
10077,986,12
1000,378,18
10786,1683,12
585,278,12
18997,1511,12
762,279,11
674,202,11
1562,338,10
858,147,5
8708,1268,19
547,369,19
1971,364,11
273,237,8
8248,1214,13
445,338,13
9465,934,11
9513,1042,17
774,284,8
8412,1446,10
14968,1189,15
5766,869,12
3789,752,13
437,242,9
7708,1084,13
1153,532,11
9074,1774,16
3667,577,14
5557,854,15
420,230,13
1479,274,8
2371,169,9
10401,1350,15
13729,1448,12
1622,431,13
1804,404,13
1460,298,8
8392,1229,15
8512,1299,16
6631,1101,18
10288,980,5
1377,453,28
1291,339,11
921,280,17
815,311,15
3848,724,16
370,149,9
6866,1337,13
1995,524,12
2192,466,13
14064,1591,9
229,123,17
610,247,16
10618,1113,12
677,341,6
188,144,15
5074,861,11
497,245,11
1041,264,14
1906,672,17
1579,461,18
4117,1137,8
5120,692,18
729,404,23
288,182,22
7802,900,17
4363,559,15
1246,457,42
2062,584,13
756,117,6
568,350,7
3326,717,13
13348,1021,15
373,269,14
4930,884,12
336,119,7
3078,680,21
8994,694,13
2820,728,15
1233,464,13
3079,455,15
18268,1550,18
4686,484,15
919,471,8
17034,1288,12
2806,506,25
243,178,14
9339,968,22
1328,403,18
1231,263,14
12132,1265,15
14822,1145,15
10341,897,13
8926,768,10
229,125,10
3181,715,16
646,213,12
2064,572,15
8176,578,4
794,532,19
994,337,18
8678,1042,12
8593,950,14
3845,449,16
310,208,19
1286,288,17
655,222,10
1488,471,11
1956,567,11
1113,420,14
16525,638,7
7043,1117,10
6252,976,12
19431,2346,14
9213,1032,14
1408,440,10
201,171,12
607,467,7
7780,1258,13
4547,563,13
1331,432,11
275,177,14
9559,1536,17
3962,883,12
17128,600,13
157,108,10
431,147,13
771,233,13
2156,422,10
10134,1183,16
4038,899,16
8146,587,9
2412,591,9
450,212,11
3416,165,6
5336,930,15
8007,339,10
6016,1420,20
9123,1206,13
732,353,16
789,261,19
6219,13,2
1375,522,12
456,226,8
1132,416,9
175,107,4
7697,853,15
4329,1202,14
8605,798,18
12195,1523,12
737,300,9
382,230,15
2734,919,8
1597,258,13
579,394,11
226,181,19
100,65,7
824,379,11
674,276,18
1148,440,11
3299,873,14
511,135,10
222,150,7
1371,447,11
2417,530,10
8362,930,18
337,356,17
5868,633,9
4784,683,10
18016,971,12
227,166,17
2411,555,11
16542,792,4
696,257,8
1264,320,7
9099,587,12
469,270,17
2242,496,15
512,251,14
7016,918,13
2644,322,14
2051,423,7
12326,1298,14
1072,550,10
6411,891,7
14933,2280,10
232,105,12
617,343,14
1418,212,17
415,228,12
733,357,18
194,153,16
702,210,10
2019,390,10
1264,399,13
4321,991,15
8635,857,11
1156,554,13
13313,1912,12
318,173,9
1019,439,10
14758,1469,18
2811,579,15
8024,1157,6
8242,964,22
661,256,11
5600,787,10
12522,944,14
15059,1405,10
86,77,8
896,290,12
1267,450,13
235,144,18
990,338,11
468,214,10
18657,1489,20
1504,578,11
430,252,10
5248,558,19
855,457,17
1810,465,12
679,329,15
10480,1020,7
260,219,9
9093,958,16
5793,720,20
399,201,11
2284,496,19
9144,1418,6
6847,1166,8
195,135,11
10204,1370,9
2390,638,18
383,221,9
10017,882,17
14034,1419,19
3105,612,11
3808,760,15
8221,870,14
3276,443,10
6055,657,16
18579,1555,13
7902,1283,11
996,358,18
514,242,17
5248,875,10
8106,674,17
3991,424,6
12160,1688,13
7403,1320,23
1569,303,10
8711,1508,10
10563,839,13
1539,547,17
3157,644,7
6007,721,14
4253,811,11
424,144,8
422,389,14
2705,687,14
3631,837,12
8988,1057,14
3170,687,15
1118,375,10
9010,476,10
1919,419,10
3907,1093,12
2468,772,10
1647,400,14
3778,717,14
9028,376,13
251,167,14
278,53,9
274,104,9
12885,1458,10
10761,1224,19
12241,1470,5
2353,389,8
367,139,10
13845,1072,13
7430,985,11
13137,869,9
609,216,18
2998,455,9
3054,492,16
2209,756,6
10598,1077,17
1263,439,13
379,177,8
1315,422,10
2746,723,14
1321,270,17
1271,473,11
407,186,10
417,270,9
1502,650,15
202,159,18
4142,720,19
1032,187,4
385,169,7
1671,474,14
293,214,7
2466,554,19
4661,793,13
226,103,3
8262,831,9
762,459,20
4159,626,12
1124,481,11
1260,367,7
1283,407,12
234,137,9
14858,1452,8
13210,1566,18
310,256,12
4769,955,9
1866,516,11
7995,1097,14
8858,1491,13
11850,865,7
863,290,14
8450,564,14
11146,1499,11
1346,465,24
15931,607,9
10682,1234,15
16462,1377,18
4940,218,5
337,276,12
1788,473,11
892,345,22
278,306,8
913,459,17
164,200,11
1998,524,16
956,284,10
635,238,20
14808,1459,8
16973,1071,11
358,268,21
2269,505,12
11340,790,6
526,376,14
3590,605,9
6076,1292,17
13839,1181,11
1960,513,10
643,164,12
420,190,18
7953,832,22
11755,1689,13
12988,858,12
615,145,13
359,184,15
363,170,16
584,113,3
12815,469,6
2359,52,3
216,196,9
652,353,12
705,249,14
218,167,9
866,285,14
976,372,10
638,302,11
8304,655,21
5497,720,14
2128,590,14
11276,954,16
185,156,11
4850,586,16
12179,1346,13
6553,822,13
692,313,17
14968,2081,10
196,113,12
543,111,15
2430,476,9
12414,954,18
8822,1149,13
2358,461,18
1071,310,3
10972,691,8
6842,802,17
2736,654,8
853,384,13
12154,659,4
6486,969,16
2913,666,15
4551,755,14
2244,523,13
783,307,8
2707,464,7
914,191,9
898,367,12
18354,2122,20
6800,920,20
5882,1130,5
5702,702,17
254,160,11
1734,432,10
2407,572,17
6676,754,17
9582,938,16
2658,796,13
124,95,12
845,325,12
1683,369,18
10911,2175,15
8772,840,25
7876,487,9
253,209,19
542,321,9
12980,1839,17
946,417,18
950,279,10
7361,693,7
235,144,11
8425,1262,9
328,90,6
9473,1275,12
5838,953,9
12207,906,9
4956,616,15
363,185,15
6694,961,12
14745,971,15
5230,557,14
2163,499,13
9940,912,9
15275,1844,11
510,191,7
8618,1123,12
7304,1248,15
623,285,12
1341,363,13
1627,418,7
263,143,9
11327,1097,15
2990,821,14
3450,783,12
8967,619,9
9205,1068,16
743,269,11
213,174,13
1899,492,12
1029,235,10
12739,1230,12
522,218,8
1183,316,16
390,250,23
184,203,8
950,342,15
378,202,16
928,383,15
14857,1348,9
602,291,15
9842,472,6
4509,535,8
4222,935,12
4139,737,12
5035,649,11
7297,640,10
4159,849,19
2732,632,12
517,354,20
781,225,14
5945,283,9
7914,720,13
13464,1201,11
1483,228,6
8136,843,17
10095,1260,11
377,253,19
383,179,11
219,147,17
317,192,6
133,110,17
1637,555,18
298,175,13
420,187,21
4136,626,12
1694,718,19
272,172,8
2842,512,12
1027,133,6
245,225,11
1346,63,5
15219,974,11
4772,1049,15
1520,437,23
11636,1628,16
1660,502,13
189,151,14
498,302,20
9384,1040,14
5281,510,9
285,209,9
690,293,14
7007,1372,8
10400,582,7
19096,1190,11
5813,1007,13
2150,503,23
18879,2048,13
971,396,10
796,396,13
7445,858,13
190,131,10
13455,1064,13
8476,1063,14
315,229,3
2969,835,11
369,254,21
10974,1620,20
10611,703,19
13584,1415,12
154,106,10
735,278,10
12145,1329,13
11457,1289,14
1594,443,10
1526,378,13
563,426,18
1161,299,9
6680,721,15
1455,327,10
7255,548,10
1934,337,14
1246,503,8
2830,528,15
2389,600,9
12288,501,6
6663,1049,16
10180,1139,10
3981,845,10
4096,552,12
10693,1385,18
1102,365,11
1218,490,17
3179,366,13
5109,344,16
541,274,11
1248,259,11
493,259,11
6332,1005,16
2967,452,13
513,227,13
5483,718,16
1460,394,20
629,219,13
8289,872,14
1415,494,7
10022,1400,22
5773,995,9
1222,518,20
1719,467,7
504,273,11
12665,1478,6
15294,1293,23
892,472,10
15533,2221,8
9503,838,18
2487,531,15
1289,487,8
358,180,9
1854,415,16
254,140,22
674,166,15
695,391,18
6740,829,14
126,125,10
11394,959,11
634,425,12
410,186,13
614,287,15
11863,1074,18
643,185,6
3448,674,11
9932,944,14
500,274,9
7118,878,7
576,280,14
1512,597,10
11949,797,8
11050,950,12
554,224,10
1995,461,16
643,331,17
454,266,16
2395,633,15
141,125,8
3250,341,10
2734,340,10
3441,104,4
16343,1432,12
1462,258,11
173,106,7
3465,535,10
2711,552,12
201,154,14
2454,583,18
7155,779,25
7051,950,13
9194,1329,21
6115,811,21
10676,1097,11
7667,773,17
335,223,18
9594,1551,12
106,115,8
1133,397,16
1459,484,10
5279,1249,6
699,309,15
1918,472,10
5078,527,11
6925,871,16
2058,531,11
298,199,14
747,384,16
14849,961,4
10460,1463,12
11424,1293,9
9230,766,12
917,324,12
5225,809,11
755,312,14
1223,239,10
1994,583,16
5509,412,6
200,159,13
5998,793,9
15010,1327,7
11970,962,18
979,312,17
15072,1653,10
5634,1012,5
11896,1314,8
1534,565,13
1418,510,14
12696,1337,14
368,198,13
852,464,12
6409,836,10
5803,770,17
8037,1336,15
730,337,14
9347,1736,14
581,177,14
11387,1543,9
2791,530,8
10560,1424,12
1750,369,10
6018,810,8
7568,1035,11
663,48,12
407,269,14
564,260,20
1264,507,13
8449,906,19
1869,595,10
1224,207,8
1204,445,9
579,263,11
9761,1385,14
483,219,8
2072,548,19
1153,325,7
10606,838,15
119,83,15
5861,615,30
680,297,11
5708,928,17
4389,426,9
9325,1242,10
9174,1442,16
1152,519,7
10333,507,4
976,326,9
310,212,17
626,290,23
976,462,9
8896,1209,11
322,203,15
534,280,8
535,318,5
7407,1034,26
7366,540,11
7534,913,10
2690,471,13
7994,331,8
2654,409,14
1826,563,13
4878,672,8
281,172,12
